数据说明：以下数据为您所选时间周期的相关指标，如需查看其他时间周期的数据，请重新选择后下载,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
所有终端,室内羽毛球馆的灯,2,-,150.00%,1,3,2,0,0,0.0,7,24,4,100.00%,4,239083,1072
所有终端,工厂灯,2,-,0.00%,0,0,1,0,0,0.0,42,88,26,33.33%,26,244803,1072
所有终端,护眼灯吊灯,2,-,0.00%,0,0,1,0,0,0.0,52,91,16,50.00%,42,162814,1072
所有终端,教室黑板灯,2,-,0.00%,0,0,1,0,0,0.0,10,11,8,33.33%,5,274381,1072
所有终端,智能护眼学习机台灯,2,-,0.00%,0,0,2,0,0,0.0,84,89,5,100.00%,9,198122,1072
所有终端,格栅灯,2,-33.33%,0.00%,0,0,1,0,0,0.0,-,-,70,34.78%,71,240767,1072
所有终端,植物灯,2,-66.67%,0.00%,0,0,1,0,0,0.0,-,-,444,42.71%,684,205151,1573
所有终端,毛球灯,2,-,0.00%,0,0,2,0,0,0.0,1,3,7,50.00%,7,239083,1072
所有终端,灯照明,2,-,0.00%,0,0,1,0,0,0.0,-,-,140,33.33%,254,105929,1072
所有终端,篮球场灯,2,100.00%,0.00%,0,0,1,0,0,0.0,20,20,12,25.00%,14,236812,1072
所有终端,篮球场灯室内,2,-,0.00%,0,0,2,0,0,0.0,10,93,7,100.00%,15,177285,1072
所有终端,羽毛球灯防眩,2,-,0.00%,0,0,2,0,0,0.0,5,26,8,100.00%,21,164362,1072
所有终端,羽毛球馆专用灯,2,0.00%,0.00%,0,0,1,0,0,0.0,1,5,6,0.00%,6,244157,1072
所有终端,羽毛球馆灯,2,-75.00%,0.00%,0,0,1,0,0,0.0,6,6,10,0.00%,11,235224,1072
所有终端,蜂窝汽车工位灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,22,0.00%,39,138860,1072
所有终端,长条形工矿灯,2,-,0.00%,0,0,2,0,0,0.0,40,101,16,100.00%,45,132770,1072
所有终端,黑板灯,2,-50.00%,0.00%,0,0,2,0,0,0.0,6,50,15,50.00%,22,217436,1072
所有终端,防蓝光LED灯管,3,-,33.33%,1,1,3,0,0,0.0,6,44,0,-,0,0,1072
所有终端,Led吊灯,2,-,0.00%,0,0,2,0,0,0.0,445,706,0,-,0,0,1072
所有终端,LED吊灯,1,-80.00%,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,led 植物灯 ,1,-,0.00%,0,0,1,0,0,0.0,-,-,10,0.00%,26,154054,1072
所有终端,led办公室长条灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,82,82,10,66.67%,11,236552,1072
所有终端,led护眼教室灯,1,-,0.00%,0,0,1,0,0,0.0,14,14,4,100.00%,4,233992,1072
所有终端,led灯ccc认证,1,-,0.00%,0,0,1,0,0,0.0,13,13,3,0.00%,1,350042,1072
所有终端,led灯条形灯,1,-,0.00%,0,0,1,0,0,0.0,116,116,9,33.33%,8,251215,1072
所有终端,rg90-18,1,-,0.00%,0,0,1,0,0,0.0,7,7,3,0.00%,1,350042,1072
所有终端,一体放水工矿灯,1,-,0.00%,0,0,1,0,0,0.0,99,99,5,100.00%,9,201327,1072
所有终端,二极管实验,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,13,182483,1072
所有终端,低蓝光2835,1,-,0.00%,0,0,1,0,0,0.0,117,117,6,0.00%,9,197450,1072
所有终端,体育灯,1,-,0.00%,0,0,1,0,0,0.0,18,18,5,100.00%,7,208906,1072
所有终端,体育球馆灯,1,-,0.00%,0,0,1,0,0,0.0,42,42,4,0.00%,4,240531,1072
所有终端,儿童房护眼灯,1,-,0.00%,0,0,1,0,0,0.0,397,397,17,50.00%,41,163595,1072
所有终端,全光谱植物灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,17,33.33%,31,191634,1072
所有终端,办公室灯具,1,-,0.00%,0,0,1,0,0,0.0,333,333,31,66.67%,58,193912,1072
所有终端,办公室线条灯,1,-,0.00%,0,0,1,0,0,0.0,134,134,8,100.00%,19,167994,1072
所有终端,办公灯具,1,-,0.00%,0,0,1,0,0,0.0,-,-,14,0.00%,39,138860,1072
所有终端,台灯,1,0.00%,0.00%,0,0,1,0,0,0.0,77,77,4476,40.14%,6801,207868,8192
所有终端,台灯diy,1,-,0.00%,0,0,1,0,0,0.0,-,-,130,50.00%,265,191241,1072
所有终端,台球桌灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,7,208130,1072
所有终端,台球桌灯无影,1,-,0.00%,0,0,1,0,0,0.0,6,6,4,0.00%,3,245016,1072
所有终端,台球灯具,1,-,0.00%,0,0,1,0,0,0.0,92,92,5,100.00%,8,205709,1072
所有终端,吊燈,1,-,0.00%,0,0,1,0,0,0.0,-,-,129,77.78%,402,131095,1072
所有终端,商场吊灯,1,-,0.00%,0,0,1,0,0,0.0,282,282,8,0.00%,23,160377,1072
所有终端,宝安体育馆羽毛球,1,-,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,1,350042,1072
所有终端,室内篮球球场灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,4,0.00%,4,241929,1072
所有终端,室内羽毛球防眩灯,1,-,0.00%,0,0,1,0,0,0.0,1,1,3,100.00%,2,293228,1072
所有终端,屋顶灯舞蹈教室,1,-,0.00%,0,0,1,0,0,0.0,83,83,8,50.00%,13,212814,1072
所有终端,岩板几何长条灯,1,-,0.00%,0,0,1,0,0,0.0,39,39,4,0.00%,4,241929,1072
所有终端,平板灯led 集成吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,74,47.83%,61,246986,1072
所有终端,护眼教室灯,1,-85.71%,0.00%,0,0,1,0,0,0.0,14,14,5,100.00%,10,193912,1072
所有终端,护眼灯格栅,1,-,0.00%,0,0,1,0,0,0.0,4,4,4,0.00%,3,246579,1072
所有终端,无影灯板子,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,2,276604,1072
所有终端,无影直播间专用灯,1,-,0.00%,0,0,1,0,0,0.0,361,361,12,100.00%,38,138860,1072
所有终端,条形灯偏光网,1,-,0.00%,0,0,1,0,0,0.0,13,13,6,0.00%,11,191634,1072
所有终端,条行灯,1,-75.00%,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,3,257783,1072
所有终端,格栅教室灯黑板灯,1,-50.00%,100.00%,1,1,1,0,0,0.0,10,10,3,100.00%,2,293228,1072
所有终端,格栅条,1,-,0.00%,0,0,1,0,0,0.0,397,397,14,33.33%,25,200706,1072
所有终端,格栅灯led灯,1,-,0.00%,0,0,1,0,0,0.0,205,205,10,66.67%,12,233150,1072
所有终端,格栅线条灯,1,-,0.00%,0,0,1,0,0,0.0,48,48,4,0.00%,5,229440,1072
所有终端,桌面植物灯,1,-,0.00%,0,0,1,0,0,0.0,172,172,8,50.00%,12,214413,1072
所有终端,橱柜灯铝材超薄,1,-,0.00%,0,0,1,0,0,0.0,208,208,8,100.00%,19,167293,1072
所有终端,LED日光灯 RG0,1,-,0.00%,0,0,1,0,0,0.0,10,10,0,-,0,0,1072
所有终端,LED植物生长灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED长条灯,1,0.00%,0.00%,0,0,1,0,0,0.0,405,405,0,-,0,0,1187
所有终端,LED长灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,PL-18W,1,-,0.00%,0,0,1,0,0,0.0,248,248,0,-,0,0,1072
所有终端,RG0日光灯,1,-,0.00%,0,0,1,0,0,0.0,11,11,0,-,0,0,1072
所有终端,W205,1,0.00%,0.00%,0,0,1,0,0,0.0,372,372,0,-,0,0,1072
所有终端,Y型直播灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,台球桌球吊灯台球厅桌球室俱乐部灯黑八斯诺克专用LED无影台球灯,1,-,0.00%,0,0,1,0,0,0.0,11,11,0,-,0,0,1072
所有终端,灯具批发,1,-,0.00%,0,0,1,0,0,0.0,-,-,539,46.83%,868,206260,1101
所有终端,灯办公,1,-,0.00%,0,0,1,0,0,0.0,158,158,10,33.33%,12,232434,1072
所有终端,现行灯,1,-,0.00%,0,0,1,0,0,0.0,82,82,5,100.00%,7,214413,1072
所有终端,电视机背景墙艺术吊线灯,1,-,0.00%,0,0,1,0,0,0.0,565,565,15,100.00%,41,135928,1072
所有终端,直播灯,1,-,0.00%,0,0,1,0,0,0.0,60,60,212,49.18%,293,221777,1076
所有终端,网球场灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,7,210907,1072
所有终端,美式台球桌灯,1,-,0.00%,0,0,1,0,0,0.0,49,49,6,100.00%,11,193167,1072
所有终端,美术教室静物灯,1,-,0.00%,0,0,1,0,0,0.0,12,12,4,0.00%,4,237837,1072
所有终端,蓝光led 420,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,100.00%,2,276604,1072
所有终端,酒店球形吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,25,0.00%,76,111804,1072
所有终端,长条灯具,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,11,190041,1072
所有终端,面板灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,-,-,114,39.29%,175,211392,1074
所有终端,球场LEd灯,1,-,0.00%,0,0,1,0,0,0.0,56,56,0,-,0,0,1072
所有终端,长条形LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,防炫目球馆LED灯,1,-,0.00%,0,0,1,0,0,0.0,78,78,0,-,0,0,1072
所有终端,风贴片LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,羽毛球馆灯,8,300.00%,12.50%,1,1,2,0,0,0.0,6,17,22,60.00%,24,223965,1072
所有终端,无影灯,7,40.00%,0.00%,0,0,1,0,0,0.0,124,139,52,40.00%,56,232722,1072
所有终端,羽毛球场灯专用室内,7,-,28.57%,1,2,2,0,0,0.0,7,22,6,100.00%,6,218260,1072
所有终端,教室护眼灯,5,0.00%,0.00%,0,0,2,0,0,0.0,12,46,20,16.67%,21,236941,1072
所有终端,教室灯,5,-54.55%,0.00%,0,0,1,0,0,0.0,45,45,848,1.80%,228,308055,1072
所有终端,体育馆灯,4,-,0.00%,0,0,2,0,0,0.0,2,36,5,100.00%,6,215080,1072
所有终端,吊灯,4,-,0.00%,0,0,2,0,0,0.0,124,1084,2102,50.22%,3920,191241,4583
所有终端,护眼灯教室,4,-,50.00%,1,2,3,0,0,0.0,13,94,8,100.00%,9,227369,1072
所有终端,羽毛球场灯,4,-42.86%,25.00%,1,1,1,0,0,0.0,5,5,4,100.00%,2,267504,1072
所有终端,羽毛球场馆灯,4,-,100.00%,1,4,2,1,1,2840.0,4,21,8,50.00%,12,214413,1072
所有终端,台球灯,3,50.00%,0.00%,0,0,1,0,0,0.0,48,76,27,75.00%,34,228178,1072
所有终端,平板灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,212,38.60%,269,222519,1757
所有终端,护眼吸顶灯,3,-,0.00%,0,0,1,0,0,0.0,573,618,129,53.57%,177,210907,1072
所有终端,篮球场照明灯,3,-,0.00%,0,0,1,0,0,0.0,42,42,4,0.00%,3,245016,1072
所有终端,篮球馆专用灯,3,0.00%,0.00%,0,0,2,0,0,0.0,5,5,5,100.00%,4,237837,1072
所有终端,羽毛球馆专用灯,3,50.00%,0.00%,0,0,1,0,0,0.0,1,2,3,100.00%,1,312486,1072
所有终端,六角灯酒吧,2,-,0.00%,0,0,1,0,0,0.0,322,365,9,0.00%,23,159531,1072
所有终端,写字板灯,2,-,0.00%,0,0,2,0,0,0.0,90,145,7,100.00%,12,188804,1072
所有终端,办公室灯,2,-33.33%,0.00%,0,0,1,0,0,0.0,208,312,49,45.45%,91,200392,1072
所有终端,办公室长条灯,2,-50.00%,0.00%,0,0,1,0,0,0.0,92,93,26,100.00%,48,185312,1072
所有终端,台球桌,2,-33.33%,0.00%,0,0,1,0,0,0.0,12,12,651,40.79%,598,246065,2706
所有终端,定制跑道椭圆形造型灯,2,-,0.00%,0,0,1,0,0,0.0,291,292,15,100.00%,34,142899,1072
所有终端,工厂灯,2,0.00%,0.00%,0,0,1,0,0,0.0,14,14,18,60.00%,17,237837,1072
所有终端,护眼教育灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,216595,1072
所有终端,植物生长灯,2,-71.43%,0.00%,0,0,1,0,0,0.0,-,-,183,45.71%,312,196766,1076
所有终端,横津筏钓灯,2,-,0.00%,0,0,1,0,0,0.0,8,8,3,0.00%,2,276604,1072
所有终端,球场灯防眩照明灯,2,-,0.00%,0,0,2,0,0,0.0,6,133,7,0.00%,17,173209,1072
所有终端,球馆,2,-,0.00%,0,0,1,0,0,0.0,204,222,13,50.00%,26,182483,1072
所有终端,球馆灯,2,-71.43%,0.00%,0,0,1,0,0,0.0,10,10,6,100.00%,4,262343,1072
所有终端,防眩工厂灯,2,-,0.00%,0,0,2,0,0,0.0,-,-,15,100.00%,45,132770,1072
所有终端,100w灯,1,-,0.00%,0,0,1,0,0,0.0,37,37,11,66.67%,10,241002,1072
所有终端,3.5led格删长灯,1,-,0.00%,0,0,1,0,0,0.0,55,55,4,0.00%,4,233992,1072
所有终端,300/600集成吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,47,47,5,100.00%,7,213736,1072
所有终端,5000k平板灯,1,-,0.00%,0,0,1,0,0,0.0,247,247,7,100.00%,18,170028,1072
所有终端,led吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,71,27.27%,155,178378,1072
所有终端,led长条吊灯,1,-,0.00%,0,0,1,0,0,0.0,88,88,5,100.00%,6,215080,1072
所有终端,led长条灯,1,-,0.00%,0,0,1,0,0,0.0,241,241,123,65.38%,178,207604,1187
所有终端,三雄黑板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,5,225361,1072
所有终端,LED吊灯,5,400.00%,0.00%,0,0,2,0,0,0.0,84,151,0,-,0,0,1072
所有终端,LED长条灯,4,300.00%,0.00%,0,0,1,0,0,0.0,46,156,0,-,0,0,1187
所有终端,LED长条灯40W,3,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
所有终端,AI学习台灯,2,-,0.00%,0,0,2,0,0,0.0,327,331,0,-,0,0,1072
所有终端,LED净化灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED黑板灯,2,-,0.00%,0,0,2,0,0,0.0,-,-,0,-,0,0,1072
所有终端,80W灯,1,-,0.00%,0,0,1,0,0,0.0,50,50,0,-,0,0,1072
所有终端,LED亚克力长条气泡灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED平板灯,1,-,0.00%,0,0,1,0,0,0.0,970,970,0,-,0,0,1072
所有终端,LED格栅教室灯学生护眼学校改造,1,-,0.00%,0,0,1,0,0,0.0,12,12,0,-,0,0,1072
所有终端,LED灯 长条,1,-,0.00%,0,0,1,0,0,0.0,49,49,0,-,0,0,1072
所有终端,V2.1460,1,-,0.00%,0,0,1,0,0,0.0,12,12,0,-,0,0,1072
所有终端,专用黑板灯,1,-66.67%,0.00%,0,0,1,0,0,0.0,9,9,3,100.00%,2,280179,1072
所有终端,乒乓球室内灯,1,-,0.00%,0,0,1,0,0,0.0,9,9,3,100.00%,2,273330,1072
所有终端,伸缩镜灯,1,-,0.00%,0,0,1,0,0,0.0,88,88,4,0.00%,6,219861,1072
所有终端,儿童全光谱护眼灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,11,0.00%,29,149948,1072
所有终端,光莆教室护眼灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,215953,1072
所有终端,光谱吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,409,409,16,66.67%,36,186213,1072
所有终端,全光谱卧室灯超薄护眼吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,196,196,9,100.00%,21,163595,1072
所有终端,全光谱吸顶灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,415,415,167,72.34%,202,226544,1072
所有终端,全光谱护眼卧室灯,1,-,0.00%,0,0,1,0,0,0.0,334,334,10,100.00%,19,196071,1072
所有终端,全息红点瞄准器,1,-,0.00%,0,0,1,0,0,0.0,85,85,4,0.00%,4,239083,1072
所有终端,内红点瞄准,1,-,0.00%,0,0,1,0,0,0.0,131,131,7,0.00%,9,225872,1072
所有终端,办公室led长条吊线灯,1,-,0.00%,0,0,1,0,0,0.0,91,91,16,0.00%,42,162814,1072
所有终端,办公室长条吊线灯,1,-,0.00%,0,0,1,0,0,0.0,53,53,9,100.00%,20,166580,1072
所有终端,办公格栅灯,1,-,0.00%,0,0,1,0,0,0.0,86,86,6,100.00%,7,211392,1072
所有终端,台灯发光板,1,-,0.00%,0,0,1,0,0,0.0,415,415,16,0.00%,54,125615,1072
所有终端,吊灯 室内,1,-,0.00%,0,0,1,0,0,0.0,204,204,12,100.00%,36,141596,1072
所有终端,吊顶平面灯300/600,1,-,0.00%,0,0,1,0,0,0.0,78,78,5,0.00%,7,210907,1072
所有终端,图书馆灯,1,-,0.00%,0,0,1,0,0,0.0,10,10,4,100.00%,4,243391,1072
所有终端,坐姿人体艺术灯,1,-,0.00%,0,0,1,0,0,0.0,129,129,6,0.00%,14,179444,1072
所有终端,天花造型艺术灯,1,-,0.00%,0,0,1,0,0,0.0,494,494,13,100.00%,42,135928,1072
所有终端,客厅灯吊灯平板,1,-,0.00%,0,0,1,0,0,0.0,599,599,24,50.00%,76,138860,1072
所有终端,室内灯光秀造型灯,1,-,0.00%,0,0,1,0,0,0.0,290,290,10,100.00%,22,162018,1072
所有终端,室内羽毛球馆的灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,8,8,4,100.00%,6,220830,1072
所有终端,工矿灯工厂灯,1,-,0.00%,0,0,1,0,0,0.0,128,128,72,75.00%,108,208390,1072
所有终端,平板灯led 集成吊顶灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,57,64.71%,58,236421,1072
所有终端,教室led黑板灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,100.00%,2,288399,1072
所有终端,教室护眼灯芯瑞达,1,-,0.00%,0,0,1,0,0,0.0,1,1,3,0.00%,3,251849,1072
所有终端,无影吊灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,5,100.00%,7,211392,1072
所有终端,无影直播灯直播,1,-,0.00%,0,0,1,0,0,0.0,968,968,20,100.00%,59,121508,1072
所有终端,条形灯,1,-,0.00%,0,0,1,0,0,0.0,203,203,68,50.00%,64,239206,1072
所有终端,条行灯,1,0.00%,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,2,270291,1072
所有终端,格栅护眼灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,3,0.00%,2,293228,1072
所有终端,格栅教室灯黑板灯,1,0.00%,0.00%,0,0,1,0,0,0.0,12,12,3,100.00%,3,253695,1072
所有终端,格栅灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,122,122,64,22.73%,49,254208,1072
所有终端,格栅灯led灯,1,0.00%,0.00%,0,0,1,0,0,0.0,169,169,20,20.00%,33,209668,1072
所有终端,桌球灯,1,-,0.00%,0,0,1,0,0,0.0,20,20,8,50.00%,9,228338,1072
所有终端,桌球灯吊灯,1,-,0.00%,0,0,1,0,0,0.0,56,56,5,0.00%,8,207072,1072
所有终端,植物灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,764,764,245,49.21%,371,213507,1573
所有终端,植物灯生长灯,1,-66.67%,0.00%,0,0,1,0,0,0.0,611,611,56,44.44%,136,175587,1072
所有终端,温宇方形灯,1,-,0.00%,0,0,1,0,0,0.0,321,321,10,0.00%,27,153065,1072
所有终端,球场灯照明灯,1,-75.00%,0.00%,0,0,1,0,0,0.0,96,96,18,75.00%,26,211150,1072
所有终端,电子黑板,1,-,0.00%,0,0,1,0,0,0.0,43,43,20,60.00%,33,209668,1072
所有终端,直播吊灯定制,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,218260,1072
所有终端,篮球灯,1,-,0.00%,0,0,1,0,0,0.0,771,771,23,66.67%,61,164362,1072
所有终端,美发店无影灯,1,-,0.00%,0,0,1,0,0,0.0,125,125,7,100.00%,15,177835,1072
所有终端,羽毛球场专用灯,1,-,0.00%,0,0,1,0,0,0.0,7,7,5,50.00%,1,333418,1072
所有终端,节能灯,1,-,0.00%,0,0,1,0,0,0.0,2,2,376,50.47%,390,233008,3282
所有终端,蚕丝灯 长,1,-,0.00%,0,0,1,0,0,0.0,243,243,7,100.00%,19,167293,1072
所有终端,护眼教室LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,无影灯LED灯,1,-,0.00%,0,0,1,0,0,0.0,57,75,0,-,0,0,1072
所有终端,补光灯加湿器,1,-,0.00%,0,0,1,0,0,0.0,327,327,7,100.00%,20,166580,1072
所有终端,跑道椭圆形造型灯,1,-,0.00%,0,0,1,0,0,0.0,254,254,6,0.00%,11,191634,1072
所有终端,运动场馆灯,1,-,0.00%,0,0,1,0,0,0.0,14,14,3,0.00%,1,350042,1072
所有终端,长方平底防爆灯具,1,-,0.00%,0,0,1,0,0,0.0,124,124,6,0.00%,14,180482,1072
所有终端,长条办公室灯,1,-,0.00%,0,0,1,0,0,0.0,88,88,6,100.00%,9,198454,1072
所有终端,长条灯led灯,1,-66.67%,0.00%,0,0,1,0,0,0.0,214,214,55,41.18%,58,236290,1072
所有终端,隔删灯,1,-,0.00%,0,0,1,0,0,0.0,39,39,4,100.00%,5,225361,1072
所有终端,长条LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,球馆灯,12,500.00%,0.00%,0,0,3,0,0,0.0,6,6,57,50.00%,128,162018,-
所有终端,羽毛球馆灯,12,50.00%,33.33%,1,4,2,1,1,445.0,5,214,22,100.00%,41,191634,-
所有终端,无影灯,11,57.14%,0.00%,0,0,1,0,0,0.0,48,78,90,31.03%,93,238960,-
所有终端,植物灯,9,800.00%,0.00%,0,0,1,0,0,0.0,620,716,573,38.93%,989,202242,-
所有终端,吊灯,8,100.00%,0.00%,0,0,3,0,0,0.0,90,872,2213,43.21%,4208,191634,-
所有终端,教室灯,8,60.00%,0.00%,0,0,1,0,0,0.0,52,113,108,33.33%,98,245439,-
所有终端,长条灯led灯,8,700.00%,0.00%,0,0,1,0,0,0.0,82,126,83,78.95%,122,210416,-
所有终端,羽毛球灯,7,-,0.00%,0,0,1,0,0,0.0,5,5,9,66.67%,5,272306,-
所有终端,台球灯,6,100.00%,0.00%,0,0,1,0,0,0.0,18,52,38,11.11%,66,205431,-
所有终端,护眼灯教室,6,50.00%,0.00%,0,0,5,0,0,0.0,14,120,18,40.00%,22,226210,-
所有终端,智能学习机台灯,6,-,0.00%,0,0,2,0,0,0.0,100,129,15,50.00%,27,180482,-
所有终端,格栅教室灯黑板灯,6,500.00%,0.00%,0,0,1,0,0,0.0,13,13,11,66.67%,5,275508,-
所有终端,植物生长灯,6,200.00%,0.00%,0,0,1,0,0,0.0,525,561,546,40.66%,1092,183448,-
所有终端,球场灯,6,-,0.00%,0,0,3,0,0,0.0,85,172,67,27.78%,93,219467,-
所有终端,羽毛球场灯,6,50.00%,16.67%,1,1,2,0,0,0.0,5,60,14,100.00%,27,198122,-
所有终端,羽毛球场馆灯,6,50.00%,16.67%,1,1,2,1,1,4555.0,4,24,11,100.00%,25,184390,-
所有终端,led教室灯,5,-,0.00%,0,0,4,0,0,0.0,36,253,24,75.00%,42,191241,-
所有终端,室内球馆灯,5,-,0.00%,0,0,4,0,0,0.0,5,256,15,100.00%,38,140251,-
所有终端,格栅灯,5,400.00%,0.00%,0,0,1,0,0,0.0,59,142,137,40.54%,181,221401,-
所有终端,桌球灯,5,400.00%,0.00%,0,0,1,0,0,0.0,13,31,19,33.33%,23,203722,-
所有终端,led办公室长条灯,4,-,0.00%,0,0,1,0,0,0.0,45,48,12,100.00%,12,215080,-
所有终端,led长条灯,4,300.00%,25.00%,1,1,1,0,0,0.0,122,225,197,45.61%,221,230814,-
所有终端,台灯,4,-,0.00%,0,0,3,0,0,0.0,88,360,5209,42.08%,8192,202542,-
所有终端,工厂灯,4,100.00%,0.00%,0,0,1,0,0,0.0,162,184,57,66.67%,102,199110,-
所有终端,教室护眼灯,4,-20.00%,0.00%,0,0,1,0,0,0.0,10,19,21,71.43%,14,261357,-
所有终端,科技礼品,4,-,0.00%,0,0,2,0,0,0.0,-,-,37,40.00%,87,170028,-
所有终端,篮球馆专用灯,4,33.33%,0.00%,0,0,1,0,0,0.0,6,6,5,100.00%,3,257783,-
所有终端,学校教室灯,3,-,0.00%,0,0,3,0,0,0.0,10,66,4,100.00%,6,215080,-
所有终端,室内篮球灯,3,-,0.00%,0,0,1,0,0,0.0,5,5,5,100.00%,5,225361,-
所有终端,星形吊线灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,22,0.00%,35,141596,-
所有终端,格栅灯led灯,3,200.00%,0.00%,0,0,1,0,0,0.0,159,161,28,60.00%,48,194280,-
所有终端,长条灯,3,-,0.00%,0,0,1,0,0,0.0,375,376,159,54.55%,222,220057,-
所有终端,专用黑板灯,2,100.00%,0.00%,0,0,2,0,0,0.0,37,57,4,100.00%,5,227369,-
所有终端,体育馆灯,2,-50.00%,0.00%,0,0,2,0,0,0.0,14,14,7,50.00%,9,228971,-
所有终端,儿童房灯超薄全光谱护眼吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,205,205,9,100.00%,14,179966,-
所有终端,全光谱卧室吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,365,390,31,100.00%,67,116942,-
所有终端,办公室灯,2,0.00%,0.00%,0,0,1,0,0,0.0,236,263,73,47.06%,123,205431,-
所有终端,办公室遥控线条灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,9,200075,-
所有终端,双头场馆灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,218260,-
所有终端,台球无影灯,2,-,0.00%,0,0,1,0,0,0.0,7,7,8,50.00%,11,218666,-
所有终端,台球桌桌球灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,3,250010,-
所有终端,场馆灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,3,248282,-
所有终端,培训机构灯,2,-,0.00%,0,0,1,0,0,0.0,6,6,3,100.00%,1,305023,-
所有终端,多肉补光灯,2,-,0.00%,0,0,1,0,0,0.0,7,7,108,61.29%,138,225189,-
所有终端,LED场馆灯,2,-,0.00%,0,0,2,0,0,0.0,4,67,0,-,0,0,-
所有终端,LED教室灯,2,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,-
所有终端,LED无影灯,2,-,0.00%,0,0,1,0,0,0.0,11,11,0,-,0,0,-
